amount,hour_of_day,day_of_week,merchant_category,country,device_type,is_foreign_transaction,distance_from_home_km,num_transactions_last_24h,avg_transaction_amount_30d,account_age_days,is_new_device,card_present,is_fraud,transaction_id
194.99,0,2,online_retail,CA,pos_terminal,1,33.14,4,64.41,2287,1,1,0,TXN105253
78.57,18,0,entertainment,US,web_chrome,0,3.31,3,57.93,1264,0,1,0,TXN105254
47.39,20,1,entertainment,GB,web_chrome,1,42.02,0,71.04,1663,0,1,0,TXN105255
136.7,9,3,entertainment,US,mobile_app,0,37.67,1,75.3,1589,0,0,0,TXN105256
15.08,22,5,grocery,US,web_chrome,0,4.63,2,53.63,2509,0,0,0,TXN105257
69.4,18,2,entertainment,GB,pos_terminal,1,2.59,1,19.25,1201,0,0,0,TXN105258
97.44,7,2,fuel,US,mobile_app,0,29.83,0,47.06,674,0,0,0,TXN105259
109.05,20,0,travel,FR,web_safari,1,56.68,2,94.14,2718,0,1,0,TXN105260
55.02,20,1,electronics,US,mobile_app,0,29.54,1,43.79,2691,0,0,0,TXN105261
36.84,19,6,electronics,US,pos_terminal,0,31.67,1,85.54,2730,0,0,0,TXN105262
85.69,13,6,travel,US,mobile_app,0,20.61,2,86.65,2286,0,1,0,TXN105263
32.65,12,5,electronics,CA,web_chrome,1,13.38,0,124.39,78,0,0,0,TXN105264
95.76,16,4,entertainment,US,mobile_app,0,10.15,3,51.29,1784,0,1,0,TXN105265
100.94,15,2,utilities,CA,pos_terminal,1,17.54,4,45.39,2794,0,0,0,TXN105266
118.14,14,4,electronics,US,pos_terminal,0,16.4,1,95.61,1845,0,1,0,TXN105267
200.86,11,6,grocery,US,web_safari,0,41.54,0,72.44,1905,0,0,0,TXN105268
107.6,14,3,entertainment,US,mobile_app,0,10.08,1,79.96,2181,0,0,0,TXN105269
82.44,7,3,grocery,US,web_chrome,0,39.94,1,94.38,481,0,1,0,TXN105270
129.98,16,2,online_retail,GB,mobile_app,1,19.9,5,54.07,1067,0,1,0,TXN105271
84.84,0,2,restaurant,IN,mobile_app,1,13.78,3,106.42,2457,0,1,0,TXN105272
174.63,9,5,restaurant,US,web_safari,0,20.86,0,81.15,538,0,1,0,TXN105273
65.43,18,2,utilities,CA,mobile_app,1,5.67,0,128.94,2908,1,1,0,TXN105274
108.93,22,5,electronics,IN,mobile_app,1,41.53,3,64.4,864,0,1,0,TXN105275
15.21,15,1,jewelry,US,mobile_app,0,20.86,3,90.97,1399,1,1,0,TXN105276
148.11,13,1,electronics,US,mobile_app,0,22.01,1,114.51,2189,0,1,0,TXN105277
282.6,20,5,online_retail,US,mobile_app,0,22.46,3,103.68,473,0,1,0,TXN105278
57.93,18,3,online_retail,US,web_chrome,0,23.49,1,89.53,1416,0,1,0,TXN105279
17.5,9,4,utilities,US,web_chrome,0,26.46,4,93.83,1576,1,1,0,TXN105280
123.29,12,4,travel,US,web_safari,0,35.59,3,77.19,2749,0,0,0,TXN105281
28.12,20,1,fuel,US,web_chrome,0,31.37,2,74.65,493,0,1,0,TXN105282
69.43,7,0,electronics,FR,mobile_app,1,12.93,3,52.98,1743,0,1,0,TXN105283
240.59,20,3,online_retail,US,atm,0,3.26,5,74.38,1450,0,1,0,TXN105284
32.05,9,2,travel,US,mobile_app,0,6.41,1,87.28,1808,0,0,0,TXN105285
49.92,8,0,utilities,CA,mobile_app,1,37.8,4,97.17,1578,0,1,0,TXN105286
46.88,19,2,fuel,AU,mobile_app,1,50.37,2,103.78,1550,0,0,0,TXN105287
64.89,6,3,travel,US,pos_terminal,0,15.31,1,109.55,2063,0,1,0,TXN105288
80.78,11,1,entertainment,IN,pos_terminal,1,13.15,1,108.11,1388,0,1,0,TXN105289
204.3,14,1,healthcare,US,atm,0,21.24,1,83.09,2236,0,0,0,TXN105290
104.63,18,5,grocery,GB,web_safari,1,21.53,5,55.85,367,0,0,0,TXN105291
81.63,17,2,travel,US,web_chrome,0,45.06,5,125.09,659,0,0,0,TXN105292
77.52,10,5,travel,US,pos_terminal,0,11.62,0,113.22,2800,0,1,0,TXN105293
7.67,14,4,restaurant,CA,mobile_app,1,24.17,0,71.07,2039,0,1,0,TXN105294
41.91,12,2,entertainment,US,web_safari,0,6.48,2,44.61,1206,0,1,0,TXN105295
128.4,12,4,online_retail,IN,mobile_app,1,9.39,2,78.69,1979,0,0,0,TXN105296
75.8,11,2,grocery,US,pos_terminal,0,26.12,3,88.34,308,0,1,0,TXN105297
79.7,16,3,jewelry,FR,mobile_app,1,7.03,0,72.62,1845,0,1,0,TXN105298
38.88,20,4,travel,US,pos_terminal,0,45.7,0,86.59,2939,0,1,0,TXN105299
57.27,16,1,grocery,US,mobile_app,0,8.41,0,94.05,582,0,0,0,TXN105300
74.89,22,5,entertainment,IN,web_chrome,1,45.4,1,123.19,2976,0,1,0,TXN105301
162.22,9,5,jewelry,US,web_safari,0,9.89,3,123.97,414,0,0,0,TXN105302
106.83,12,3,utilities,BR,web_safari,1,42.9,1,149.92,2245,0,0,0,TXN105303
55.9,11,5,utilities,US,mobile_app,0,42.49,4,91.03,2786,0,1,0,TXN105304
25.1,14,1,travel,US,mobile_app,0,13.88,2,92.58,1321,0,1,0,TXN105305
224.49,14,2,healthcare,US,web_chrome,0,12.7,2,81.0,1101,0,1,0,TXN105306
65.05,7,0,electronics,US,web_safari,0,47.68,2,46.57,2383,0,0,0,TXN105307
39.04,22,4,online_retail,GB,mobile_app,1,22.6,1,61.4,1614,0,1,0,TXN105308
87.2,11,3,online_retail,DE,mobile_app,1,2.68,0,69.77,239,0,0,0,TXN105309
52.94,13,5,restaurant,US,mobile_app,0,27.66,0,102.83,2111,0,1,0,TXN105310
21.63,17,2,electronics,US,pos_terminal,0,17.43,0,109.78,1577,0,1,0,TXN105311
16.76,16,0,grocery,US,mobile_app,0,15.9,2,136.92,137,1,1,0,TXN105312
88.07,18,3,online_retail,US,mobile_app,0,39.19,5,124.4,1680,0,1,0,TXN105313
76.86,20,0,healthcare,GB,web_chrome,1,6.57,1,84.52,71,0,1,0,TXN105314
72.8,15,1,restaurant,NG,web_safari,1,23.18,1,57.28,801,0,1,0,TXN105315
177.07,17,1,utilities,FR,pos_terminal,1,13.67,5,87.22,549,0,0,0,TXN105316
36.68,9,6,healthcare,FR,web_chrome,1,19.63,1,118.93,2014,0,0,0,TXN105317
53.35,11,4,restaurant,GB,web_safari,1,23.18,2,42.45,2308,0,1,0,TXN105318
94.33,10,5,entertainment,US,web_chrome,0,14.95,1,76.31,1943,0,1,0,TXN105319
40.34,13,3,restaurant,US,web_chrome,0,10.93,1,90.38,2349,0,0,0,TXN105320
59.07,18,4,fuel,US,pos_terminal,0,1.01,3,70.29,487,0,0,0,TXN105321
184.22,20,2,grocery,US,web_safari,0,4.09,2,92.29,1792,0,1,0,TXN105322
27.65,20,6,restaurant,BR,web_chrome,1,35.75,2,94.62,1499,0,1,0,TXN105323
16.79,10,5,restaurant,GB,mobile_app,1,26.9,4,36.95,1535,0,1,0,TXN105324
19.33,18,0,jewelry,US,web_chrome,0,11.44,3,78.59,1938,0,0,0,TXN105325
86.51,3,6,entertainment,IN,mobile_app,1,40.59,2,67.86,165,1,1,0,TXN105326
75.85,9,0,utilities,IN,mobile_app,1,16.14,0,140.64,2918,0,0,0,TXN105327
66.88,20,6,jewelry,FR,web_safari,1,5.8,0,20.67,1063,0,1,0,TXN105328
195.8,14,6,online_retail,GB,mobile_app,1,6.54,2,89.54,1611,0,0,0,TXN105329
51.22,0,4,healthcare,CA,mobile_app,1,5.1,1,71.97,2887,0,0,0,TXN105330
38.65,10,6,jewelry,FR,web_safari,1,26.03,4,126.12,2631,0,1,0,TXN105331
192.52,10,4,entertainment,US,mobile_app,0,29.35,3,67.02,831,0,1,0,TXN105332
136.33,22,3,entertainment,US,mobile_app,0,19.61,1,97.91,2666,0,0,0,TXN105333
90.71,8,4,electronics,CA,atm,1,29.47,0,83.39,2449,0,1,0,TXN105334
186.03,23,5,travel,US,web_chrome,0,32.14,3,83.01,1408,0,0,0,TXN105335
76.44,17,6,travel,FR,pos_terminal,1,14.59,1,53.43,1401,0,0,0,TXN105336
201.98,18,3,restaurant,US,atm,0,14.5,2,66.64,1732,0,0,0,TXN105337
54.42,8,5,electronics,IN,pos_terminal,1,29.7,4,62.89,1214,0,1,0,TXN105338
190.15,13,0,jewelry,US,web_chrome,0,24.62,0,77.6,374,0,1,0,TXN105339
135.17,8,1,utilities,US,web_safari,0,28.18,1,83.79,698,0,1,0,TXN105340
81.08,13,2,travel,US,mobile_app,0,20.57,0,114.0,1160,0,0,0,TXN105341
76.75,15,2,travel,AU,web_safari,1,34.48,3,98.85,1780,0,0,0,TXN105342
84.35,16,2,grocery,US,mobile_app,0,15.25,3,24.09,2810,1,1,0,TXN105343
56.42,23,1,online_retail,US,mobile_app,0,1.21,4,48.05,2566,0,1,0,TXN105344
61.55,12,4,online_retail,US,mobile_app,0,54.92,0,42.33,783,0,0,0,TXN105345
79.47,12,0,healthcare,US,atm,0,14.49,2,122.31,1677,0,1,0,TXN105346
59.32,7,4,entertainment,US,mobile_app,0,29.22,0,113.11,1504,1,1,0,TXN105347
95.51,12,5,healthcare,US,mobile_app,0,27.35,1,32.5,623,0,1,0,TXN105348
55.53,12,1,online_retail,US,web_safari,0,18.5,3,72.77,2079,0,0,0,TXN105349
131.82,20,1,electronics,US,mobile_app,0,16.03,0,94.28,772,0,1,0,TXN105350
152.67,20,0,travel,GB,mobile_app,1,3.67,4,91.83,815,0,0,0,TXN105351
107.34,13,0,jewelry,US,atm,0,31.33,2,72.87,467,0,1,0,TXN105352
148.15,13,3,utilities,IN,mobile_app,1,17.81,4,136.89,2214,0,1,0,TXN105353
344.61,17,3,jewelry,AU,atm,1,16.89,4,55.81,2154,1,1,0,TXN105354
108.35,9,1,online_retail,US,web_chrome,0,27.19,3,94.44,2952,0,1,0,TXN105355
75.06,14,3,travel,US,web_chrome,0,19.71,2,104.68,699,0,1,0,TXN105356
140.21,19,5,online_retail,US,pos_terminal,0,6.44,1,105.54,2896,0,0,0,TXN105357
162.26,10,0,electronics,US,web_chrome,0,20.0,2,114.82,2571,0,1,0,TXN105358
95.0,16,6,travel,GB,mobile_app,1,5.05,0,66.72,615,0,1,0,TXN105359
99.4,20,2,fuel,US,web_chrome,0,19.39,0,121.68,89,0,0,0,TXN105360
148.85,21,4,travel,US,web_safari,0,25.34,5,48.96,2489,0,0,0,TXN105361
13.35,16,4,electronics,GB,mobile_app,1,35.58,2,105.83,298,0,0,0,TXN105362
66.29,20,4,jewelry,US,mobile_app,0,17.59,4,86.77,1224,0,1,0,TXN105363
120.27,18,4,fuel,US,pos_terminal,0,11.73,1,109.6,405,0,1,0,TXN105364
25.45,16,3,jewelry,US,mobile_app,0,34.59,2,49.83,2432,0,1,0,TXN105365
57.21,11,4,electronics,GB,mobile_app,1,20.77,2,68.86,180,1,1,0,TXN105366
129.81,21,5,healthcare,DE,web_chrome,1,7.2,1,35.27,2805,0,0,0,TXN105367
137.13,22,3,entertainment,US,web_chrome,0,56.95,1,73.32,1811,0,0,0,TXN105368
8.41,9,0,jewelry,US,mobile_app,0,35.67,3,77.35,1050,0,1,0,TXN105369
28.23,20,6,grocery,NG,mobile_app,1,28.05,4,137.88,1333,0,1,0,TXN105370
105.71,19,1,jewelry,IN,pos_terminal,1,29.48,1,64.66,591,0,1,0,TXN105371
73.45,22,5,jewelry,NG,web_chrome,1,10.48,1,76.1,272,0,1,0,TXN105372
25.98,17,2,fuel,US,mobile_app,0,35.82,3,63.72,818,0,1,0,TXN105373
83.36,17,1,grocery,US,web_safari,0,8.51,2,76.8,887,0,1,0,TXN105374
80.27,20,3,utilities,GB,web_chrome,1,10.21,0,85.38,2367,0,1,0,TXN105375
9.5,20,0,jewelry,US,mobile_app,0,23.43,4,95.54,469,0,1,0,TXN105376
30.67,21,0,online_retail,AU,mobile_app,1,32.49,2,104.68,1320,0,0,0,TXN105377
64.71,12,2,electronics,US,mobile_app,0,2.76,1,116.23,878,0,1,0,TXN105378
124.42,17,6,entertainment,US,mobile_app,0,26.74,0,31.23,2556,0,1,0,TXN105379
70.18,19,4,online_retail,US,mobile_app,0,4.5,1,17.0,2174,0,1,0,TXN105380
108.3,10,5,entertainment,BR,pos_terminal,1,21.71,3,54.62,953,0,0,0,TXN105381
15.2,12,4,grocery,FR,web_chrome,1,29.34,2,96.62,710,0,0,0,TXN105382
63.16,13,2,travel,CA,pos_terminal,1,8.24,5,121.82,195,0,0,0,TXN105383
76.1,12,2,healthcare,US,web_safari,0,38.22,4,96.93,2952,0,1,0,TXN105384
270.18,6,2,travel,US,mobile_app,0,14.71,1,58.55,2935,0,1,0,TXN105385
27.34,10,0,fuel,US,web_chrome,0,14.65,1,82.48,1709,0,0,0,TXN105386
77.28,5,1,restaurant,US,mobile_app,0,8.89,1,61.08,2634,0,1,0,TXN105387
38.29,15,6,grocery,US,pos_terminal,0,23.86,0,80.63,2743,0,1,0,TXN105388
157.77,16,6,electronics,CA,web_chrome,1,20.61,3,61.95,2704,0,1,0,TXN105389
124.29,8,3,online_retail,SG,mobile_app,1,8.96,0,58.72,2144,0,1,0,TXN105390
9.92,13,2,fuel,US,mobile_app,0,24.27,3,71.94,1220,0,1,0,TXN105391
96.71,13,3,jewelry,US,web_safari,0,34.2,3,77.68,32,0,1,0,TXN105392
110.92,18,3,electronics,CA,mobile_app,1,2.58,5,88.92,2825,0,1,0,TXN105393
30.32,12,4,travel,US,web_chrome,0,13.88,0,96.58,286,0,0,0,TXN105394
105.16,14,4,grocery,FR,web_chrome,1,40.96,1,44.28,1244,0,1,0,TXN105395
210.1,13,1,entertainment,IN,mobile_app,1,33.21,1,141.28,2773,0,0,0,TXN105396
85.05,19,4,online_retail,CA,web_safari,1,16.15,2,79.8,2759,0,1,0,TXN105397
92.39,21,6,electronics,DE,mobile_app,1,9.06,1,81.29,1441,0,0,0,TXN105398
42.55,15,5,jewelry,US,web_chrome,0,34.3,1,54.48,2948,0,0,0,TXN105399
80.68,18,3,travel,US,web_safari,0,0.32,2,91.73,2032,0,1,0,TXN105400
32.41,19,1,electronics,US,atm,0,20.82,3,27.04,1806,0,1,0,TXN105401
87.62,18,0,utilities,US,mobile_app,0,5.98,1,94.79,2610,0,1,0,TXN105402
117.83,18,5,travel,FR,web_safari,1,25.0,1,65.71,1604,0,1,0,TXN105403
110.39,21,4,entertainment,US,mobile_app,0,20.76,0,87.94,95,0,0,0,TXN105404
44.25,18,0,restaurant,US,mobile_app,0,25.53,1,46.68,2750,0,0,0,TXN105405
67.66,16,4,grocery,US,pos_terminal,0,13.09,2,87.59,484,0,0,0,TXN105406
124.3,14,0,restaurant,US,mobile_app,0,0.42,2,39.51,2016,0,1,0,TXN105407
101.57,17,2,jewelry,US,web_chrome,0,19.12,2,57.83,69,0,1,0,TXN105408
31.04,13,6,fuel,CA,pos_terminal,1,34.73,4,73.57,1298,0,0,0,TXN105409
48.34,19,0,travel,US,mobile_app,0,15.23,0,93.59,906,0,1,0,TXN105410
104.52,9,5,online_retail,US,mobile_app,0,16.16,3,60.11,2262,0,0,0,TXN105411
364.05,4,4,jewelry,AU,web_chrome,1,170.35,6,96.73,2517,1,0,1,TXN105412
172.9,16,1,entertainment,SG,pos_terminal,1,8.37,2,80.84,1529,0,1,0,TXN105413
71.0,17,2,jewelry,FR,mobile_app,1,2.34,1,94.64,855,0,0,0,TXN105414
167.3,21,2,fuel,BR,web_chrome,1,10.21,2,90.08,1183,0,1,0,TXN105415
55.29,9,2,fuel,IN,pos_terminal,1,33.89,0,106.34,2444,0,0,0,TXN105416
147.6,14,0,grocery,CA,web_safari,1,10.46,1,84.88,444,1,1,0,TXN105417
125.81,22,6,restaurant,DE,web_safari,1,26.78,2,59.76,1491,0,1,0,TXN105418
93.25,14,3,fuel,US,web_chrome,0,26.87,3,41.76,2045,0,1,0,TXN105419
53.52,16,0,electronics,IN,web_chrome,1,15.49,2,109.51,1446,0,0,0,TXN105420
195.44,16,1,restaurant,FR,mobile_app,1,5.94,1,83.96,134,0,1,0,TXN105421
73.72,12,0,fuel,BR,mobile_app,1,13.34,1,116.88,299,0,1,0,TXN105422
376.44,23,2,jewelry,CA,mobile_app,1,688.49,7,83.15,253,0,0,1,TXN105423
24.32,17,5,travel,US,mobile_app,0,4.86,2,45.06,244,0,1,0,TXN105424
51.9,15,5,healthcare,US,web_chrome,0,24.13,2,103.19,1166,0,0,0,TXN105425
54.03,7,3,entertainment,CA,mobile_app,1,36.53,2,32.58,241,0,0,0,TXN105426
26.08,14,4,fuel,FR,mobile_app,1,20.91,2,13.75,2758,0,0,0,TXN105427
32.38,15,3,entertainment,FR,pos_terminal,1,10.65,3,75.54,1156,0,1,0,TXN105428
83.63,8,6,online_retail,FR,mobile_app,1,32.12,2,61.68,1891,0,1,0,TXN105429
10.61,17,1,electronics,US,web_safari,0,29.7,1,114.82,2859,0,1,0,TXN105430
49.29,9,3,entertainment,CA,web_chrome,1,17.82,2,109.67,826,0,1,0,TXN105431
84.74,11,4,entertainment,US,pos_terminal,0,12.65,2,61.51,1301,0,1,0,TXN105432
45.4,15,2,fuel,DE,web_chrome,1,59.43,1,69.66,299,0,1,0,TXN105433
131.82,20,1,jewelry,US,web_chrome,0,33.98,0,31.17,2007,0,1,0,TXN105434
83.84,6,6,entertainment,GB,mobile_app,1,15.4,1,66.38,1260,0,1,0,TXN105435
70.89,20,4,electronics,GB,web_safari,1,28.81,0,74.05,2654,0,0,0,TXN105436
7.64,10,2,fuel,GB,mobile_app,1,17.04,3,73.09,696,0,1,0,TXN105437
92.51,19,1,healthcare,US,mobile_app,0,9.36,2,110.1,941,0,0,0,TXN105438
53.75,16,1,travel,US,web_safari,0,14.66,2,125.3,2912,0,1,0,TXN105439
50.41,12,3,online_retail,FR,web_chrome,1,19.94,1,61.04,313,0,0,0,TXN105440
219.61,23,1,grocery,FR,web_chrome,1,52.53,0,64.37,2047,0,0,0,TXN105441
12.48,9,5,online_retail,BR,mobile_app,1,45.35,3,76.96,1810,0,1,0,TXN105442
177.53,14,4,jewelry,US,web_chrome,0,14.83,1,-8.02,921,0,0,0,TXN105443
34.77,13,4,grocery,AU,web_chrome,1,10.59,3,104.43,2317,0,1,0,TXN105444
63.24,13,2,entertainment,US,mobile_app,0,39.89,2,77.34,572,0,1,0,TXN105445
44.69,12,1,fuel,US,mobile_app,0,15.74,3,108.12,2577,1,0,0,TXN105446
95.37,10,1,grocery,US,web_chrome,0,24.63,2,97.94,1915,0,0,0,TXN105447
53.9,19,2,healthcare,US,web_chrome,0,32.86,0,41.43,106,0,1,0,TXN105448
109.53,18,4,grocery,AU,pos_terminal,1,26.29,2,94.96,2189,0,1,0,TXN105449
561.26,23,5,electronics,BR,atm,1,285.49,6,110.46,2729,1,0,1,TXN105450
27.99,11,6,healthcare,DE,web_chrome,1,13.22,1,87.69,1689,0,1,0,TXN105451
52.4,16,4,healthcare,NG,web_chrome,1,17.53,2,52.26,311,0,1,0,TXN105452
58.27,20,6,electronics,AU,mobile_app,1,9.69,1,156.9,2812,0,1,0,TXN105453
216.23,17,5,utilities,US,mobile_app,0,8.61,2,97.43,2675,0,0,0,TXN105454
179.89,16,2,entertainment,US,web_safari,0,35.07,2,96.37,2504,0,1,0,TXN105455
53.42,16,3,healthcare,US,web_chrome,0,12.43,5,75.82,597,0,0,0,TXN105456
44.96,11,3,jewelry,IN,pos_terminal,1,16.82,3,54.67,2139,0,0,0,TXN105457
119.84,21,6,restaurant,US,mobile_app,0,4.79,4,41.81,911,0,0,0,TXN105458
43.13,12,5,utilities,US,web_safari,0,39.04,1,49.2,2952,0,0,0,TXN105459
170.77,14,0,online_retail,FR,pos_terminal,1,31.16,2,39.63,682,0,0,0,TXN105460
24.27,8,3,entertainment,US,mobile_app,0,34.36,5,46.88,1409,0,1,0,TXN105461
153.29,20,4,healthcare,GB,mobile_app,1,40.56,3,102.05,218,0,0,0,TXN105462
52.6,15,5,electronics,US,web_chrome,0,10.79,2,92.26,2357,0,1,0,TXN105463
193.18,22,1,utilities,US,mobile_app,0,30.17,2,23.6,1763,0,0,0,TXN105464
122.39,3,4,entertainment,US,web_chrome,0,8.12,0,103.99,2623,0,0,0,TXN105465
152.54,16,0,utilities,DE,web_safari,1,28.3,2,68.92,1803,0,1,0,TXN105466
57.55,12,0,utilities,US,web_safari,0,50.68,3,66.54,2674,0,1,0,TXN105467
133.11,19,5,travel,US,mobile_app,0,27.69,1,94.41,138,0,1,0,TXN105468
73.76,19,1,healthcare,BR,web_chrome,1,15.8,2,81.78,972,0,1,0,TXN105469
67.22,10,6,electronics,US,mobile_app,0,33.3,3,64.22,2511,0,1,0,TXN105470
82.29,9,1,jewelry,US,mobile_app,0,43.77,1,66.36,2899,0,1,0,TXN105471
31.45,12,1,entertainment,US,web_safari,0,15.6,2,27.77,1658,0,1,0,TXN105472
127.94,13,0,utilities,US,web_chrome,0,41.8,0,103.36,324,0,1,0,TXN105473
101.4,10,2,fuel,AU,atm,1,23.54,2,106.66,2191,0,1,0,TXN105474
79.41,18,2,utilities,GB,mobile_app,1,35.74,2,52.07,1531,0,1,0,TXN105475
196.37,22,3,electronics,BR,mobile_app,1,137.17,5,15.71,22,1,0,1,TXN105476
69.61,4,2,jewelry,FR,mobile_app,1,27.45,3,50.67,2756,0,1,0,TXN105477
62.55,23,2,jewelry,US,web_chrome,0,21.4,2,13.07,1136,0,1,0,TXN105478
79.4,16,4,healthcare,US,mobile_app,0,1.47,3,59.05,1895,0,1,0,TXN105479
25.43,15,1,grocery,AU,web_chrome,1,4.41,3,90.1,2875,0,0,0,TXN105480
67.33,18,3,electronics,US,web_safari,0,16.57,3,81.44,281,0,1,0,TXN105481
132.88,22,4,utilities,US,mobile_app,0,24.54,1,86.45,1298,0,1,0,TXN105482
47.76,10,3,travel,NG,mobile_app,1,27.97,2,112.72,478,0,0,0,TXN105483
30.58,18,1,entertainment,FR,web_chrome,1,19.0,3,80.89,440,0,1,0,TXN105484
420.77,20,1,jewelry,FR,web_safari,1,1248.72,8,-10.66,2920,1,0,1,TXN105485
104.33,22,6,electronics,US,web_chrome,0,6.98,1,61.6,2961,0,1,0,TXN105486
24.82,19,1,grocery,US,web_chrome,0,18.21,2,68.44,2120,0,0,0,TXN105487
31.36,19,4,utilities,US,web_chrome,0,38.89,5,79.12,1368,0,1,0,TXN105488
176.98,14,1,healthcare,BR,mobile_app,1,14.77,2,100.32,2498,0,1,0,TXN105489
82.08,7,4,jewelry,US,web_chrome,0,6.07,5,111.07,1111,0,1,0,TXN105490
44.21,19,6,travel,IN,pos_terminal,1,10.89,4,80.17,2951,0,0,0,TXN105491
33.61,8,5,healthcare,US,mobile_app,0,47.1,1,63.16,1330,0,1,0,TXN105492
46.18,17,4,healthcare,AU,pos_terminal,1,34.17,3,23.79,422,0,1,0,TXN105493
792.06,18,0,online_retail,CA,web_chrome,1,781.79,8,81.36,646,1,1,1,TXN105494
110.27,12,1,online_retail,US,pos_terminal,0,19.69,2,44.98,472,0,1,0,TXN105495
81.34,20,6,restaurant,US,mobile_app,0,33.74,2,88.51,2576,0,0,0,TXN105496
60.54,13,3,restaurant,US,web_chrome,0,28.33,3,107.25,2807,0,1,0,TXN105497
14.8,17,2,electronics,IN,pos_terminal,1,28.89,3,62.89,1740,0,0,0,TXN105498
47.17,17,4,travel,US,mobile_app,0,0.66,1,135.45,643,0,0,0,TXN105499
113.39,22,2,grocery,US,mobile_app,0,20.72,4,110.83,605,0,1,0,TXN105500
896.56,3,2,jewelry,DE,web_chrome,1,85.29,11,92.59,83,0,0,1,TXN105501
23.45,11,3,fuel,US,web_safari,0,48.63,3,47.61,1841,0,1,0,TXN105502
36.63,21,2,grocery,US,mobile_app,0,8.21,3,70.56,679,0,1,0,TXN105503
75.43,14,6,travel,US,web_chrome,0,20.09,1,49.23,2343,0,0,0,TXN105504
7.83,22,1,online_retail,US,web_safari,0,0.78,0,57.0,1822,1,1,0,TXN105505
120.72,17,2,fuel,GB,mobile_app,1,23.56,3,95.67,2969,0,1,0,TXN105506
105.76,15,2,restaurant,US,mobile_app,0,53.52,0,73.61,2665,0,0,0,TXN105507
99.04,11,0,restaurant,US,web_chrome,0,48.95,2,88.37,30,0,0,0,TXN105508
58.29,7,2,healthcare,US,mobile_app,0,19.92,2,71.2,2526,0,0,0,TXN105509
130.72,6,6,online_retail,BR,mobile_app,1,23.42,3,93.22,1890,0,1,0,TXN105510
38.08,17,1,travel,US,web_chrome,0,56.81,3,93.31,303,0,1,0,TXN105511
64.81,12,0,healthcare,US,web_chrome,0,8.54,2,53.13,846,0,0,0,TXN105512
49.7,9,2,jewelry,US,mobile_app,0,33.26,1,112.23,1728,0,1,0,TXN105513
169.45,23,6,electronics,CA,atm,1,682.27,6,77.54,372,1,0,1,TXN105514
103.71,18,2,online_retail,GB,mobile_app,1,28.59,1,86.73,2143,0,1,0,TXN105515
71.8,20,2,grocery,DE,web_chrome,1,24.45,2,112.71,2037,0,1,0,TXN105516
43.73,13,6,electronics,GB,web_chrome,1,18.35,4,100.27,221,0,1,0,TXN105517
84.53,16,6,travel,US,web_safari,0,2.89,2,91.6,2843,0,1,0,TXN105518
127.15,17,3,healthcare,SG,mobile_app,1,48.37,1,73.14,492,0,1,0,TXN105519
52.13,17,0,restaurant,GB,web_safari,1,33.95,2,85.13,1409,0,0,0,TXN105520
139.16,13,3,online_retail,GB,pos_terminal,1,49.2,3,106.95,1584,0,1,0,TXN105521
47.39,11,2,electronics,US,atm,0,21.97,2,67.77,1127,0,1,0,TXN105522
100.84,16,3,grocery,US,web_chrome,0,15.87,4,91.76,2860,0,0,0,TXN105523
57.38,11,0,electronics,US,web_safari,0,16.86,2,88.88,2653,0,0,0,TXN105524
285.95,8,6,restaurant,US,mobile_app,0,12.28,0,67.53,373,0,0,0,TXN105525
118.87,13,0,healthcare,US,mobile_app,0,3.52,4,119.13,2973,0,0,0,TXN105526
167.68,23,0,grocery,FR,web_chrome,1,15.53,2,65.57,2889,1,1,0,TXN105527
82.15,18,6,electronics,US,mobile_app,0,12.72,0,78.04,2411,0,0,0,TXN105528
148.45,11,1,travel,FR,mobile_app,1,55.11,4,56.15,1339,0,0,0,TXN105529
51.52,19,2,healthcare,US,mobile_app,0,26.0,1,129.4,663,1,0,0,TXN105530
95.36,6,6,jewelry,BR,web_safari,1,32.44,1,98.97,1456,0,0,0,TXN105531
101.54,4,6,travel,US,mobile_app,0,8.02,3,80.58,386,0,0,0,TXN105532
85.8,20,5,jewelry,GB,atm,1,16.4,3,57.04,2608,0,1,0,TXN105533
54.08,9,2,entertainment,FR,web_chrome,1,35.08,2,73.86,2874,0,0,0,TXN105534
170.15,20,0,jewelry,US,web_safari,0,1.41,3,96.89,727,0,0,0,TXN105535
92.73,22,3,utilities,US,mobile_app,0,3.58,3,99.92,1898,0,0,0,TXN105536
41.4,9,4,restaurant,DE,web_chrome,1,26.78,0,88.31,1398,0,1,0,TXN105537
17.08,9,6,grocery,US,mobile_app,0,6.77,0,78.97,683,0,0,0,TXN105538
318.18,5,2,electronics,US,web_chrome,0,243.18,10,96.18,1190,0,0,1,TXN105539
113.56,9,0,travel,US,web_safari,0,44.83,2,37.98,48,0,1,0,TXN105540
28.09,17,2,entertainment,US,atm,0,29.71,3,94.4,899,0,0,0,TXN105541
86.84,8,2,healthcare,DE,web_chrome,1,5.3,1,72.67,1040,0,0,0,TXN105542
12.59,5,2,healthcare,SG,web_chrome,1,26.03,0,99.17,43,0,1,0,TXN105543
11.91,20,0,electronics,GB,web_chrome,1,28.71,5,53.12,116,0,0,0,TXN105544
39.98,15,4,online_retail,GB,mobile_app,1,47.51,1,63.98,64,0,0,0,TXN105545
